"vague","grappe","menage","s16aq02","s16a01a","s16aq03","s16a01b","s16aq05","s16aq07","s16aq08","s16aq09a","s16aq09b","s16aq10","s16aq12","s16aq13","s16aq14__0","s16aq14__1","s16aq14__2","s16aq14__3","s16aq14__4","s16aq14__5","s16aq14__6","s16aq14__7","s16aq14__8","s16aq14__9","s16aq14__10","s16aq15","s16aq16","s16aq16a","s16aq17","s16aq18","s16aq19","s16aq20","s16aq21","s16aq22","s16aq23","s16aq24a","s16aq24b","s16aq25","s16aq26","s16aq27","s16aq28","s16aq29a1","s16aq29a2","s16aq29b1","s16aq29b2","s16aq29c1","s16aq29c2","s16aq29d1","s16aq29d2","s16aq30","s16aq31a1","s16aq31a2","s16aq31b1","s16aq31b2","s16aq31c1","s16aq31c2","s16aq31d1","s16aq31d2","s16aq32","s16aq34","s16aq36","s16aq38","s16aq40","s16aq42","s16aq44","s16aq45","s16aq47","s16aq48","s16aq33a_1","s16aq33b_1","s16aq33a_2","s16aq33b_2","s16aq33a_3","s16aq33b_3","s16aq33a_4","s16aq33b_4","s16aq33a_5","s16aq33b_5","s16aq33a_6","s16aq33b_6","s16aq33a_7","s16aq33b_7","s16aq33a_8","s16aq33b_8","s16aq33a_9","s16aq33b_9","s16aq33a_10","s16aq33b_10","s16aq33a_11","s16aq33b_11","s16aq33a_12","s16aq33b_12","s16aq33a_13","s16aq33b_13","s16aq33a_14","s16aq33b_14","s16aq33a_15","s16aq33b_15","s16aq35a_1","s16aq35b_1","s16aq35a_2","s16aq35b_2","s16aq35a_3","s16aq35b_3","s16aq35a_4","s16aq35b_4","s16aq35a_5","s16aq35b_5","s16aq35a_6","s16aq35b_6","s16aq35a_7","s16aq35b_7","s16aq35a_8","s16aq35b_8","s16aq35a_9","s16aq35b_9","s16aq35a_10","s16aq35b_10","s16aq37a_1","s16aq37b_1","s16aq37a_2","s16aq37b_2","s16aq37a_3","s16aq37b_3","s16aq37a_4","s16aq37b_4","s16aq37a_5","s16aq37b_5","s16aq37a_6","s16aq37b_6","s16aq37a_7","s16aq37b_7","s16aq37a_8","s16aq37b_8","s16aq37a_9","s16aq37b_9","s16aq37a_10","s16aq37b_10","s16aq37a_11","s16aq37b_11","s16aq39a_1","s16aq39b_1","s16aq39c_1","s16aq39a_2","s16aq39b_2","s16aq39c_2","s16aq39a_3","s16aq39b_3","s16aq39c_3","s16aq39a_4","s16aq39b_4","s16aq39c_4","s16aq41a_1","s16aq41b_1","s16aq41c_1","s16aq41a_2","s16aq41b_2","s16aq41c_2","s16aq41a_3","s16aq41b_3","s16aq41c_3","s16aq41a_4","s16aq41b_4","s16aq41c_4","s16aq43a_1","s16aq43b_1","s16aq43c_1","s16aq43a_2","s16aq43b_2","s16aq43c_2","s16aq43a_3","s16aq43b_3","s16aq43c_3","s16aq43a_4","s16aq43b_4","s16aq43c_4","s16aq35a_11","s16aq35b_11","s16aq35a_12","s16aq35b_12","s16aq35a_13","s16aq35b_13","s16aq35a_14","s16aq35b_14","s16aq37a_12","s16aq37b_12","s16aq37a_13","s16aq37b_13","s16Aq00","s16aq04","s16aq06","s16aq11"
1,383,3,2,"GONA YAMMA",1,"1",1,4,2,8,1,1,1,5,1,,,,,,,,,,,2,,,4,3,5,2,20,1,4,15,6,1,5,1,2,2,4,0,,0,,2,4,2,,,,,,,,,1,1,1,2,1,1,2,1,3.5086,,1,18,2,7,4,7,8,7,9,7,10,7,,,,,,,,,,,,,,,,,,,1,25,8,25,9,25,,,,,,,,,,,,,,,1,20,4,20,8,20,9,20,10,20,,,,,,,,,,,,,,,,,,,,,,,,,30,8,8000,0,,,0,,,0,,,3,5,5000,10,7,5250,0,,,0,,,,,,,,,,,,,,,1,1,1,1
1,383,4,2,"GONA GABASS",1,"1",1,2,1,2,1,1,2,7,,,,,,,,,,,,2,,,4,1,3,2,20,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,1.7375,,1,1,4,1,5,1,6,1,7,1,8,1,9,3,10,1,,,,,,,,,,,,,,,1,4,4,4,5,4,6,4,7,4,8,4,9,4,10,4,,,,,1,3,4,3,5,3,6,3,7,3,8,3,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,9,1
1,383,4,1,"GONA YAMMA",1,"1",1,2,1,5,1,1,2,7,,,,,,,,,,,,2,,,4,1,3,2,40,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,2.7118,,5,1,7,1,8,1,9,4,10,1,,,,,,,,,,,,,,,,,,,,,5,13,6,13,7,13,8,13,9,13,10,13,,,,,,,,,1,2,4,7,5,7,6,7,7,7,8,7,9,7,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,9,1
1,383,5,1,"GONA GABASSE",1,"PARCELLE 1",1,3,1,5,1,1,1,5,1,,,,,,,,,,,2,,,4,1,3,2,25,1,4,20,6,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,10.532,,1,7,2,1,6,2,7,2,,,,,,,,,,,,,,,,,,,,,,,1,47,6,47,7,47,,,,,,,,,,,,,,,1,10,2,7,5,10,6,10,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,383,6,1,"GONAN YARDA",1,"GONAN YARDA",1,3,1,2,1,1,4,7,,,,,,,,,,,,2,,,4,1,3,2,180,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,2,,4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,383,6,2,"GONAN YAMMA",1,"GONAN YAMMA",1,3,1,1,1,4,,,,,,,,,,,,,,,,,4,1,3,2,30,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,1.3732,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,7,,,,,,,,,,,,,,,,,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,
1,383,7,1,"GONAN GOUSSOUM",1,"GONAN GOUSSOUM",1,3,1,1,1,1,2,7,,,,,,,,,,,,2,,,4,1,4,1,20,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,2,1,1,2,2,1,2,1,2.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,,,,,,,,,,,,,,,,,,,1,7,2,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,2,7,7000,0,,,,,,,,,,,,,,,1,1,1,1
1,383,8,2,"GONA YAKOUDOUMARI",1,"PARCELLE 1",1,2,1,3,1,2,,,,,,,,,,,,,,,,,4,1,2,2,40,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,2.6993,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,2,8,,,,,,,,,,,,,,,,,1,7,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,
1,383,8,1,"GONA BAKA",1,"PARCELLE 1",1,2,1,2,1,2,,,,,,,,,,,,,,,,,4,1,3,2,45,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,1.8036,,1,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,2,3,,,,,,,,,,,,,,,,,1,20,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,
1,383,9,1,"GONA GUIDA",1,"1",1,3,1,2,1,1,2,7,,,,,,,,,,,,2,,,4,1,3,2,5,1,4,17,7,1,5,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,5.8847,,1,16,2,1,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,1,25,2,25,3,25,7,25,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,383,10,2,"GONAN GABASSE",1,"GONAN GABASSE",1,2,1,0.5,1,1,4,7,,,,,,,,,,,,2,,,4,1,2,1,5,1,1,20,6,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,1.43826,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,7,6,7,7,7,8,7,,,,,,,,,,,1,4,2,3,6,3,7,3,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,383,10,1,"GONAN YAMMA",1,"GONAN YAMMA",1,2,8,1,1,1,1,7,,,,,,,,,,,,2,,,4,1,2,1,10,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,1.20847,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,2,13,6,13,7,13,8,13,,,,,,,,,,,1,10,2,10,6,10,7,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,384,1,1,"GONA DOUMBAWA",1,"PARCELLE 1",1,2,1,4,1,1,2,7,,,,,,,,,,,,2,,,4,1,2,2,10,1,2,10,2,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,1,1,4.7678,,1,3,4,3,5,3,6,3,,,,,,,,,,,,,,,,,,,,,,,1,90,4,90,5,90,6,90,,,,,,,,,,,,,1,14,4,14,5,14,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,384,2,1,"GONA GABASSE",1,"GONA GABASSE",1,3,2,10,1,1,2,7,,,,,,,,,,,,2,,,4,1,2,2,30,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,1,1,5.084,,1,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,6,60,,,,,,,,,,,,,,,,,1,30,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1
2,384,3,1,"YAMMA",1,"1",1,2,1,3,1,2,,,,,,,,,,,,,,,,,4,1,2,2,15,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,1,1,1,1,1,5.7193,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,,,,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,2,14,0,0,,,0,,,0,,,7,30,0,0,,,0,,,0,,,4,5,0,0,,,0,,,0,,,,,,,,,,,,,,,1,1,1,
2,384,4,1,"GOUSSOUME",1,"1",1,2,1,7,1,2,,,,,,,,,,,,,,,,,4,1,2,2,20,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,1,1,1,1,1,5.18,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45,,,,,,,,,,,,,,,,,,,1,13,,,,,,,,,,,,,,,,,,,,,3,6,0,0,,,0,,,0,,,4,20,0,0,,,0,,,0,,,2,5,0,0,,,0,,,0,,,,,,,,,,,,,,,1,1,1,
2,384,5,1,"GONA GOUSSOUM",1,"PARCELLE 1",1,3,1,3,1,1,2,7,,,,,,,,,,,,2,,,4,1,2,2,30,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,1,1,5.6446,,1,3,2,3,9,3,,,,,,,,,,,,,,,,,,,,,,,,,1,60,9,60,,,,,,,,,,,,,,,,,1,21,5,20,7,20,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,384,9,2,"CHAMP DE L'OUEST",1,"PARCELLE DE MIL NIÉBÉ ET SORGHO",1,3,1,2,1,1,2,7,,,,,,,,,,,,2,,,4,1,2,3,5,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,1,1,5.0066,,1,6,2,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,1,27,2,25,,,,,,,,,,,,,,,,,1,10,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,384,9,1,"CHAMP DE L'EST",1,"PARCELLE DE NIÉBÉ ET SORGHO",1,3,8,2,1,1,4,7,,,,,,,,,,,,2,,,4,3,3,2,40,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,1,2,1,1,2.5238,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,,,,,,,,,,,,,,,,,,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,6000,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,384,10,1,"CHAMP DU SUD",1,"PARCELLE DE MIL NIÉBÉ ET SORGHO",1,4,1,1,1,1,2,7,,,,,,,,,,,,2,,,4,1,3,2,50,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,1,1,3.554,,1,12,2,7,4,10,5,12,,,,,,,,,,,,,,,,,,,,,,,1,30,2,20,4,30,5,30,,,,,,,,,,,,,1,10,2,7,4,8,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,384,11,1,"CHAMP  DE L'EST",1,"PARCELLE DE MIL NIÉBÉ ET SORGHO",1,3,1,8,1,1,2,7,,,,,,,,,,,,2,,,4,1,2,2,10,1,2,5,5,2,,2,,,,,,,,,,1,1,4,0,,0,,0,,1,1,1,2,2,2,1,1,7.6768,,1,14,2,4,5,4,6,4,7,4,8,4,,,,,,,,,,,,,,,,,,,1,30,2,25,5,25,6,25,7,25,8,25,,,,,,,,,1,4,2,5,5,4,6,4,7,4,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,384,14,1,"GONA KOUDOU",1,"GONA KOUDOU",1,3,2,4,1,1,2,7,,,,,,,,,,,,2,,,4,3,2,2,15,1,4,6,6,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,1,1,5.074,,1,3,2,3,4,3,5,3,7,3,8,3,,,,,,,,,,,,,,,,,,,1,40,5,14,,,,,,,,,,,,,,,,,1,14,2,21,4,21,5,21,7,21,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,385,1,1,"GONA AREWA",1,"1",1,3,1,2,1,1,2,7,,,,,,,,,,,,2,,,4,1,3,2,80,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,1,2,2,1,9.4138,,1,18,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45,2,45,,,,,,,,,,,,,,,,,1,50,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,67500,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,385,2,1,"GONA BOULAKAO",1,"PARCELLE 1",1,3,2,9,1,1,2,7,,,,,,,,,,,,2,,,4,1,2,2,10,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,1,2,2,1,5.8791,,1,3,2,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1,45,3,45,,,,,,,,,,,,,,,,,1,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,37500,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,385,3,1,"GONA GOUSSOUM",1,"1",1,2,2,2,1,1,2,7,,,,,,,,,,,,2,,,4,4,3,2,60,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,9.6654,,1,12,2,2,3,2,4,2,,,,,,,,,,,,,,,,,,,,,,,1,50,2,50,3,50,4,50,,,,,,,,,,,,,1,20,2,20,3,20,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1
1,385,4,1,"GONA GOUSSOUM",1,"PARCELLE 1",1,3,2,4,1,1,2,7,,,,,,,,,,,,2,,,4,1,6,2,15,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,3.4275,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,,,,,,,,,,,,,,,,,,,1,10,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,385,5,1,"GONA AREWA",1,"PARCELLE 1",1,3,1,1,1,1,2,7,,,,,,,,,,,,2,,,4,1,4,2,70,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,2.434,,1,10,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,,,,,,,,,,,,,,,,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,385,6,1,"GONA YAMA",1,"PARCELLE 1",1,3,2,4,1,1,2,7,,,,,,,,,,,,2,,,4,1,2,2,15,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,2.4371,,1,10,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,30,2,30,3,20,,,,,,,,,,,,,,,1,8,2,5,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,385,7,1,"GONA GABASS",1,"1",1,3,1,3,1,1,2,7,,,,,,,,,,,,2,,,4,4,3,2,40,1,4,2,6,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,1,2,2,1,10.7581,,1,13,2,3,5,3,6,3,,,,,,,,,,,,,,,,,,,,,,,1,50,2,50,5,40,6,50,,,,,,,,,,,,,1,30,2,30,5,30,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,13500,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,385,8,1,"GONA GOUSSOUM",1,"1",1,3,2,4,1,1,2,7,,,,,,,,,,,,2,,,4,4,1,2,20,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,1,2,2,1,5.81551,,1,11,2,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,1,50,2,50,6,50,,,,,,,,,,,,,,,1,20,2,20,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1
1,385,10,1,"GONAN  AREWA",1,"GONAN AREWA",1,3,1,2,1,1,2,7,,,,,,,,,,,,2,,,4,1,2,2,50,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,2.2102,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,,,,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1,385,11,1,"GONAN GABASSE",1,"GONAN GABASSE",1,3,2,2,1,2,,,,,,,,,,,,,,,,,4,2,2,2,35,1,4,12,2,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,5.378,,1,9,3,5,4,5,5,2,,,,,,,,,,,,,,,,,,,,,,,3,20,4,20,5,20,,,,,,,,,,,,,,,1,3,3,4,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,
1,385,12,1,"GONAN AREWA",1,"GONAN AREWA",1,3,2,2,1,1,3,7,,,,,,,,,,,,2,,,4,3,2,2,20,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,1.8574,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,386,1,1,"AREWA",1,"1",1,3,1,1.5,1,1,2,7,,,,,,,,,,,,2,,,4,1,3,1,3,1,4,3,6,1,1,2,,,,,,,,,,2,,,,,,,,,1,1,1,1,1,2,2,1,1.2321,,1,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,1,14,2,7,,,,,,,,,,,,,,,,,,,2,7,0,0,,,0,,,0,,,2,7,0,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1
2,386,2,2,"AREWA",1,"1",1,2,1,1,1,1,2,7,,,,,,,,,,,,2,,,4,1,2,1,60,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,2,,4,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,4,,,,,,,,,,,,,,,,,1,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,386,2,1,"KOUDOU",1,"1",1,3,1,2,1,1,2,7,,,,,,,,,,,,2,,,4,1,3,1,3,1,4,10,6,1,2,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,1.5423,,1,10,2,3,3,3,4,10,,,,,,,,,,,,,,,,,,,,,,,1,7,4,7,,,,,,,,,,,,,,,,,1,14,2,2,3,7,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,386,3,1,"1",1,"1",1,4,1,2,1,1,2,7,,,,,,,,,,,,2,,,4,1,2,1,15,1,4,40,6,1,10,2,,,,,,,,,,2,,,,,,,,,1,1,1,1,2,1,2,1,1.8007,,1,14,2,3,5,3,6,3,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,,,,,,,,,,,,,,,,1,20,2,15,5,7,6,7,,,,,,,,,,,,,,,0,,,1,3,0,0,,,0,,,,,,,,,,,,,,,0,,,1,7,0,0,,,0,,,,,,,,,,,,,,,1,1,1,1
2,386,5,1,"GONA AREWA",1,"1",2,3,1,5,1,6,,,,,,,,,,,,,,,,,4,1,3,2,45,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,1,1,1,2,2,,5,1,5,2,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,1,2,0,0,,,0,,,0,,,1,5,0,0,,,0,,,0,,,1,10,0,0,,,0,,,0,,,,,,,,,,,,,,,1,1,,
2,386,6,1,"GONA ICHIRNAWA",1,"1",1,4,1,2,1,1,2,7,,,,,,,,,,,,2,,,4,1,3,2,120,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,1,2,2,2,,4,1,5,2,2,4,2,5,2,8,2,9,2,,,,,,,,,,,,,,,,,,,1,7,4,7,8,7,9,7,,,,,,,,,,,,,1,1,4,1,8,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,6000,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1
2,386,6,2,"GONA GARIA",1,"1",1,3,1,3,1,1,1,5,1,,,,,,,,,,,2,,,4,4,2,3,90,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,2,,4,1,10,2,3,4,5,5,3,8,3,9,3,,,,,,,,,,,,,,,,,,,1,17,4,17,8,17,9,17,,,,,,,,,,,,,1,21,2,10,4,21,5,10,8,21,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,1
2,386,7,1,"GONA GABASS",1,"1",1,4,1,1.5,1,2,,,,,,,,,,,,,,,,,4,1,2,2,10,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,1,1,1,2,1,0.37922,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,1,2,0,0,,,0,,,0,,,1,5,0,0,,,0,,,0,,,1,3,0,0,,,0,,,0,,,,,,,,,,,,,,,1,1,1,
2,386,8,1,"GONA AREWA",1,"1",1,2,1,0.5,1,1,2,7,,,,,,,,,,,,2,,,4,4,5,3,45,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,1,1,1,2,2,,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,0,,,0,,,1,2,0,0,,,0,,,0,,,1,5,0,0,,,0,,,0,,,1,2,0,0,,,,,,,,,,,,,,,1,1,1,1
2,386,9,1,"GON A GUIDA",1,"parcelle",2,3,1,1,1,2,,,,,,,,,,,,,,,,,4,1,2,2,5,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,1,1,1,2,1,2.8525,,1,5,2,3,7,3,13,5,14,3,,,,,,,,,,,,,,,,,,,,,1,10,13,10,,,,,,,,,,,,,,,,,1,7,2,4,7,4,13,7,14,4,,,,,,,,,,,,,4,5,0,4,3,0,0,,,0,,,4,10,0,0,,,0,,,0,,,4,7,0,4,4,0,0,,,0,,,,,,,,,,,,,,,1,1,,
2,386,10,2,"GON A GUIDA2",1,"parcelle",1,3,1,1,1,1,1,7,,,,,,,,,,,,2,,,4,1,2,2,3,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,2,2,2,2,1,1.8846,,1,3,2,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,1,4,2,5,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,386,10,1,"GON A GUIDA1",1,"parcelle",1,4,1,3,1,1,4,7,,,,,,,,,,,,2,,,4,1,3,2,5,2,,,,2,,2,,,,,,,,,,2,,,,,,,,,1,1,1,1,2,2,2,1,3.7692,,1,6,2,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,1,14,,,,,,,,,,,,,,,,,,,1,7,2,3,,,,,,,,,,,,,,,,,,,1,6,0,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
